system,case_id,task_id,split,has_defect,trap_id,spec_visible,trap_class,detected,detected_lenient,false_alarm,tests_emitted,sound_counterexamples,unsound_claims,flakes,reported_verdict,llm_calls,input_tokens,output_tokens,usd,wall_ms,error
blindspot_search,rollout_bucketing__v0,rollout_bucketing,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,16070,3551,0.101475,10342,
blindspot_search,rollout_bucketing__v1,rollout_bucketing,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,16070,3551,0.101475,11322,
blindspot_search,token_bucket__t20,token_bucket,test,0,,,,0,0,1,1,0,1,0,DEFECT,18,28016,5167,0.159405,23610,
self_tests,allocate_money__t21,allocate_money,test,0,,,,0,0,0,22,0,4,0,CLEAN,0,0,0,0.000000,0,
self_tests,allocate_money__v0,allocate_money,test,0,,,,0,0,0,19,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,allocate_money__v1,allocate_money,test,0,,,,0,0,0,19,0,1,0,CLEAN,0,0,0,0.000000,0,
self_tests,csv_rfc4180__t20,csv_rfc4180,test,0,,,,0,0,0,20,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,csv_rfc4180__v0,csv_rfc4180,test,0,,,,0,0,0,20,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,csv_rfc4180__v1,csv_rfc4180,test,0,,,,0,0,0,17,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,currency_quantize__t24,currency_quantize,test,0,,,,0,0,0,10,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,currency_quantize__v11,currency_quantize,test,0,,,,0,0,0,20,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,currency_quantize__v12,currency_quantize,test,0,,,,0,0,0,20,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,discount_stacking__t20,discount_stacking,test,0,,,,0,0,0,18,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,discount_stacking__v0,discount_stacking,test,0,,,,0,0,0,16,0,2,0,CLEAN,0,0,0,0.000000,0,
self_tests,discount_stacking__v10,discount_stacking,test,0,,,,0,0,0,18,0,5,0,CLEAN,0,0,0,0.000000,0,
self_tests,discount_stacking__v11,discount_stacking,test,1,"discount_stacking::(found by authoritative selftest, not by fuzzing)",1,arithmetic/rounding,0,0,0,23,0,11,0,CLEAN,0,0,0,0.000000,0,
self_tests,discount_stacking__v12,discount_stacking,test,1,"discount_stacking::(found by authoritative selftest, not by fuzzing)",1,arithmetic/rounding,0,0,0,19,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,full_jitter_backoff__t20,full_jitter_backoff,test,0,,,,0,0,0,2,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,full_jitter_backoff__t22,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,20,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,full_jitter_backoff__t42,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,20,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,full_jitter_backoff__t46,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,14,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,full_jitter_backoff__v10,full_jitter_backoff,test,0,,,,0,0,0,17,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,full_jitter_backoff__v11,full_jitter_backoff,test,0,,,,0,0,0,16,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,full_jitter_backoff__v12,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(0, 1e-300, -1.0, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,20,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,http_range_resolve__t20,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,21,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,http_range_resolve__t21,http_range_resolve,test,0,,,,0,0,0,20,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,http_range_resolve__t40,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,21,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,http_range_resolve__v0,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,18,0,1,0,CLEAN,0,0,0,0.000000,0,
self_tests,http_range_resolve__v1,http_range_resolve,test,0,,,,0,0,0,18,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,http_range_resolve__v2,http_range_resolve,test,0,,,,0,0,0,23,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,iso_week_date__t20,iso_week_date,test,0,,,,0,0,0,1,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,iso_week_date__v0,iso_week_date,test,0,,,,0,0,0,18,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,iso_week_date__v1,iso_week_date,test,0,,,,0,0,0,19,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,keyset_paginate__t20,keyset_paginate,test,0,,,,0,0,0,15,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,rollout_bucketing__t20,rollout_bucketing,test,0,,,,0,0,0,17,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,rollout_bucketing__v0,rollout_bucketing,test,0,,,,0,0,0,17,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,rollout_bucketing__v1,rollout_bucketing,test,0,,,,0,0,0,18,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,token_bucket__t20,token_bucket,test,0,,,,0,0,0,19,0,0,0,CLEAN,0,0,0,0.000000,0,
